No1_D[m]	No2_L/D	No3_alpha	No4_rhoL	No5_rhot	No6_dL[mm]	No7_fy[MPa]	No8_fc[MPa]	No9_epsilonC	No10_XL	No11_Xt
1.6233147	5.4387854	0.2109393	0.0273390	0.0043631	33.5341412	429.1346110	34.6414147	0.0020139	0.0519247	0.0816608
1.2170208	4.3020580	0.1870256	0.0224826	0.0041607	36.9639220	512.2406846	33.1541400	0.0019566	0.0632582	0.1011108
1.2853737	7.4165001	0.1676503	0.0208806	0.0144373	35.4813315	535.5762411	35.2221542	0.0027354	0.1420671	0.3321884
1.5701669	6.2637348	0.0950880	0.0256381	0.0102902	41.5117659	463.4539931	47.5391818	0.0027140	0.1726215	0.3148980
1.1487829	3.4148306	0.1833910	0.0247776	0.0130196	41.0580507	475.1660697	41.8171754	0.0018762	0.1157537	0.1932118
1.3730704	1.5682589	0.1510402	0.0238618	0.0122744	41.4377674	405.3974257	30.9340069	0.0017647	0.2063149	0.3831795
1.6407718	6.4837999	0.1051458	0.0242802	0.0021645	42.4049140	436.2125756	47.1927717	0.0019950	0.2647117	0.6687707
0.9421386	5.0605617	0.0785525	0.0255014	0.0131900	32.1006002	526.5436068	47.2601752	0.0014588	0.0193272	0.0454070
0.8697352	6.8063320	0.2476930	0.0216788	0.0075352	37.5027666	437.6053607	39.9985023	0.0029890	0.1678535	0.1715088
1.6680315	6.8041406	0.2484556	0.0282473	0.0070627	34.7435966	487.2024921	33.3265613	0.0013993	0.2150226	0.2429986
1.6074063	2.6700042	0.1805743	0.0127471	0.0112268	32.5305527	492.3876725	38.4229101	0.0027735	0.1611980	0.1679007
1.3082844	2.6915028	0.1702442	0.0231363	0.0055655	31.5383827	413.1662431	34.9736212	0.0024682	0.1813718	0.3423804
0.9217810	5.0739601	0.0893380	0.0202765	0.0148643	34.8522447	404.1872224	35.5924239	0.0018332	0.0015625	0.0043934
1.7368947	2.4527304	0.0904768	0.0214313	0.0053428	28.6359524	443.2029364	30.5429623	0.0026513	0.0901463	0.1124946
1.4149805	5.0253211	0.1938386	0.0289745	0.0081222	40.1562959	433.6610494	47.9790030	0.0022481	0.0158244	0.0369262
1.3969000	2.3053277	0.2164118	0.0211389	0.0109537	42.6576755	436.1406360	41.7983423	0.0024201	0.2336887	0.4472271
1.2467450	4.7216912	0.1163502	0.0268562	0.0138934	34.9121426	455.7756684	43.2621514	0.0029176	0.0854249	0.2388437
1.5778573	6.5302213	0.1030883	0.0209668	0.0045950	38.2750895	510.1637064	34.2231201	0.0014949	0.2214848	0.2943673
1.6527115	6.4815653	0.0984575	0.0102441	0.0055619	34.2628398	548.3278723	45.2450993	0.0016479	0.1092964	0.1376418
1.5505440	2.9893295	0.0694496	0.0261968	0.0095502	36.6029370	505.5759459	35.8601171	0.0019771	0.2318515	0.2544254
1.4962079	4.9410725	0.0882826	0.0203419	0.0114188	39.3869937	437.0968365	32.6559379	0.0021560	0.1596096	0.1771572
0.8308713	4.1423328	0.2348411	0.0213146	0.0132503	35.1589028	506.8490890	46.6710886	0.0028537	0.0296617	0.0563866
1.6590456	1.1038202	0.1734343	0.0137318	0.0108642	41.5606904	417.0693001	40.7308392	0.0017051	0.0130259	0.0303710
1.5967835	7.7910811	0.1264855	0.0256510	0.0093041	32.3732776	505.4589452	49.9852629	0.0012958	0.0129219	0.0323628
1.2206695	7.2432966	0.2204720	0.0133127	0.0096684	36.4221551	528.8020881	40.1001655	0.0011916	0.2058628	0.4490723
1.3069396	4.1540995	0.1402000	0.0216087	0.0060100	42.6425078	511.4283171	35.8701537	0.0021126	0.1160562	0.2230867
1.7788708	7.0927379	0.1621630	0.0235196	0.0108793	41.5891223	426.8029302	33.9765502	0.0029432	0.2821263	0.3674498
1.2699456	6.9631113	0.0752160	0.0295943	0.0082178	38.4743367	540.9564224	34.2783382	0.0029035	0.0820044	0.1431068
1.5620964	4.6284263	0.1725101	0.0147173	0.0096772	38.2310380	487.1765797	30.5287220	0.0022324	0.0803143	0.1370558
1.0007963	1.9073487	0.1269605	0.0266767	0.0056222	34.9823197	403.6362907	36.9311451	0.0014594	0.1429535	0.3723938
1.6784649	2.9962949	0.1451249	0.0162463	0.0099478	36.5724083	505.4792956	38.3743162	0.0013456	0.1392226	0.2925516
0.8094803	7.1341789	0.1099023	0.0171714	0.0072813	33.6248473	421.8800618	33.6806217	0.0027481	0.1824846	0.4588104
0.9237796	6.4713493	0.1558041	0.0283798	0.0071763	29.7154724	439.9748759	36.9276243	0.0023916	0.0407275	0.0911649
1.1429276	5.1578518	0.2417403	0.0252685	0.0070874	42.4061050	496.6903992	44.7132985	0.0025700	0.2178821	0.2346415
1.3453064	4.8968084	0.1818638	0.0102709	0.0074937	39.1983365	510.1127506	33.6791295	0.0027151	0.1976333	0.2851740
1.7485749	6.9225657	0.1537839	0.0170229	0.0113572	30.9988395	433.1372966	40.3135851	0.0027476	0.0942254	0.1827907
1.0244385	6.1936636	0.1375440	0.0223092	0.0068030	36.3766771	532.5550667	39.8593612	0.0017888	0.2231979	0.4078463
1.3709696	6.2084276	0.2063203	0.0163372	0.0112817	39.6929545	413.7289630	48.3646630	0.0018324	0.2122066	0.5872363
1.3467999	6.2979684	0.1574804	0.0162420	0.0120385	42.8699542	401.1606873	49.5966860	0.0026923	0.2245760	0.5972031
1.3191268	4.8790432	0.1446250	0.0282981	0.0022414	28.5876221	450.6539845	46.5789070	0.0028833	0.2317809	0.3767992
1.1532141	3.7958318	0.0652356	0.0151645	0.0078106	32.9799136	481.9416762	33.4157168	0.0019911	0.2383390	0.3833540
1.0384080	6.1748595	0.1137898	0.0167949	0.0103918	34.6905810	539.9176206	32.3764173	0.0029725	0.0839374	0.1215896
1.3220274	5.4334864	0.1899771	0.0215287	0.0138561	33.7911680	467.3225902	48.1187190	0.0020359	0.0960320	0.1242779
0.8502452	6.1793673	0.2138590	0.0132911	0.0076964	28.8783881	462.4464904	35.2882999	0.0023212	0.0533206	0.0758054
1.6311917	4.7622587	0.1426899	0.0296043	0.0043701	34.6729248	464.9547501	36.6716794	0.0020599	0.1517353	0.2397685
1.6724126	2.5158510	0.2379906	0.0179589	0.0118406	37.7642685	438.8085863	38.1981392	0.0029701	0.1966682	0.2509942
1.1231999	7.2973835	0.1669442	0.0280253	0.0050522	41.9573309	536.4439244	40.8971751	0.0013125	0.1924014	0.2470851
1.3085514	1.9663849	0.1138257	0.0226045	0.0041157	38.4786665	413.4213691	32.9065490	0.0021100	0.1600798	0.4428816
1.5526377	4.1486671	0.2218040	0.0101478	0.0067962	29.4770257	437.3816897	31.9781243	0.0020341	0.2731480	0.5322388
0.8838284	4.4841389	0.1614405	0.0281501	0.0075039	35.8932868	409.6634308	48.8822530	0.0017718	0.0745599	0.1190302
1.6159232	6.6750066	0.1339792	0.0167062	0.0053295	30.6283665	535.4149404	41.4982258	0.0021842	0.0223784	0.0425413
1.3156165	1.3054108	0.0931123	0.0263057	0.0102232	29.6378899	437.0651450	35.7729179	0.0022052	0.1065317	0.1800884
0.8683584	2.5582999	0.1503473	0.0269806	0.0133647	31.1272813	487.3872364	49.9667678	0.0015060	0.2944183	0.4012847
1.6765864	2.2833050	0.1425369	0.0228960	0.0080449	39.7771981	472.8194895	30.4153119	0.0029494	0.1641598	0.4868528
1.2960520	7.6897454	0.2128007	0.0209067	0.0141795	29.3431391	532.4314784	39.2144726	0.0012118	0.2298691	0.6116829
1.1412266	7.7433327	0.1010549	0.0256893	0.0014700	36.0048943	447.4964423	38.3297547	0.0025611	0.1685314	0.3912126
1.7639015	1.8029109	0.2343869	0.0257044	0.0053994	28.1245451	417.4554575	30.2207535	0.0022688	0.0847827	0.1737572
1.6684226	7.3011865	0.2196270	0.0228046	0.0045169	28.0150957	487.3992663	39.4849472	0.0025627	0.1304011	0.2524145
0.9708062	5.7415185	0.2209220	0.0220541	0.0069807	35.3879928	530.1789927	30.8634704	0.0019729	0.2316454	0.5676418
0.9521043	5.2799469	0.1046127	0.0253203	0.0013430	29.0319666	490.8110185	45.4430934	0.0018371	0.0405351	0.1021352
1.5737257	3.7132331	0.1918814	0.0111243	0.0030678	42.4925441	407.0649254	43.0247536	0.0020008	0.1558578	0.3475070
1.5240944	2.3191266	0.2319960	0.0167921	0.0149955	42.7812200	429.5135118	35.6029044	0.0025585	0.0936543	0.0995350
1.1659029	6.3635156	0.0670359	0.0108910	0.0117832	36.8361103	421.5217948	31.7188852	0.0018916	0.2039972	0.4609956
1.2562152	7.9640543	0.0660905	0.0228023	0.0043345	41.9125251	402.1842739	30.0431619	0.0025377	0.2841432	0.8158634
0.8369424	2.5799476	0.1361198	0.0258561	0.0143134	35.3138909	414.4452067	31.3998765	0.0023863	0.2325040	0.6773811
1.2745619	3.2079680	0.1010504	0.0258672	0.0089727	34.9929074	538.8911584	43.8286210	0.0021640	0.1668965	0.1689126
1.3725054	3.7703792	0.1120469	0.0138869	0.0018322	41.0252111	407.3079450	46.2473854	0.0027019	0.0569868	0.0705371
1.1566455	4.3032805	0.2299757	0.0122865	0.0091507	35.3134048	496.1056181	39.7714387	0.0028392	0.2489959	0.5352676
1.7154036	6.9738704	0.0692736	0.0159542	0.0087980	39.0738228	482.4562444	31.1252378	0.0026441	0.1501982	0.3065069
1.0259548	2.3538017	0.2234985	0.0294140	0.0067355	39.7433854	511.4810000	35.9294081	0.0024986	0.0397976	0.0579667
1.1414803	4.5585680	0.1607658	0.0148468	0.0045542	34.9315960	466.3641785	30.0085108	0.0016910	0.2008288	0.2196303
1.4803452	2.5871801	0.0663894	0.0115518	0.0132732	34.7198914	434.5067844	49.7704274	0.0028163	0.0237335	0.0430409
0.9306594	5.2986817	0.0910641	0.0127307	0.0114204	34.0600228	504.9012328	47.4931060	0.0026475	0.0397623	0.1028815
1.2299004	3.0381085	0.2002127	0.0271462	0.0045081	38.0223844	494.6406200	32.8523429	0.0029705	0.0900374	0.1055000
0.8986418	1.4024654	0.1704465	0.0246377	0.0087261	30.3959921	549.9952531	47.0113302	0.0015586	0.0060289	0.0113928
1.5254577	3.6375922	0.2449657	0.0242318	0.0123728	33.7730637	540.6429297	38.8756787	0.0019755	0.0341937	0.0975503
1.5475293	5.2400742	0.0694113	0.0207072	0.0099795	38.1728417	440.0841520	48.0975089	0.0014262	0.2699174	0.3919695
1.2557713	2.4320854	0.1206317	0.0103512	0.0087275	29.3413897	421.8509981	48.5479434	0.0016428	0.1965889	0.5500449
1.1458428	1.5366713	0.1462369	0.0281374	0.0105804	39.8385587	404.1848364	39.3906891	0.0013024	0.1915815	0.2460810
1.5720783	2.3085939	0.1689530	0.0178627	0.0028341	35.3737044	473.9740862	44.2670986	0.0020421	0.2217117	0.2758706
1.2781019	1.2855983	0.1686390	0.0241020	0.0114472	34.1776470	447.7460580	31.9607962	0.0024543	0.1179180	0.3383109
1.5415505	3.6297925	0.0780257	0.0102490	0.0047244	42.4540326	532.1380755	43.8966802	0.0018592	0.1417027	0.2015237
1.1145808	2.9499611	0.0631026	0.0116497	0.0028302	38.0981507	506.4423182	46.8797376	0.0029445	0.0236551	0.0404103
1.1461712	4.7423337	0.0655609	0.0206595	0.0121434	29.7010892	499.0580334	46.3137211	0.0011660	0.2864800	0.5959549
0.8513971	7.4832474	0.1123399	0.0279273	0.0092615	42.7874324	414.7451332	32.8601993	0.0012545	0.0521344	0.1454810
1.3527944	7.4073441	0.0770570	0.0214727	0.0141558	41.2661509	450.1004647	45.1668258	0.0021428	0.1964717	0.2893799
1.3908541	4.3682058	0.0809555	0.0182138	0.0121883	29.4469450	434.9301054	46.5858614	0.0013123	0.2225532	0.3316405
1.2008731	7.2543234	0.2169831	0.0244479	0.0104760	41.5828315	537.3666738	39.8637633	0.0024346	0.1650760	0.2588919
1.5036386	4.8664700	0.1528143	0.0182489	0.0035820	41.1050052	442.1079406	30.5737570	0.0017916	0.2159680	0.4706113
0.9342047	5.5666692	0.2382016	0.0263360	0.0145063	33.3061813	525.0972238	46.5188608	0.0018595	0.1398118	0.2967477
0.9960194	2.5269213	0.1059417	0.0109597	0.0055313	38.5318648	457.8228203	46.0763760	0.0027717	0.0255689	0.0502501
1.0897992	4.4712488	0.1830345	0.0137797	0.0034539	38.7207745	503.3602546	32.5243838	0.0025720	0.1456558	0.4146555
1.3476284	4.3313230	0.1473969	0.0285578	0.0121499	37.0591829	410.7187542	48.6239877	0.0015731	0.0977038	0.2510840
1.7159926	7.4608909	0.0683960	0.0291351	0.0131960	32.3276282	451.4377069	49.8416801	0.0022748	0.2901681	0.3368441
1.2140783	3.6821897	0.2487977	0.0285387	0.0139286	35.8957714	452.1825820	34.3956486	0.0012458	0.1673799	0.2590797
1.4211494	1.3984708	0.1019836	0.0238700	0.0118108	40.2130340	427.1766397	47.5416621	0.0029335	0.2452715	0.5714445
0.8339434	5.1051490	0.2105671	0.0165346	0.0063652	40.2661108	503.0078298	49.9010547	0.0028985	0.1369871	0.3105941
1.5304907	4.9841288	0.0884298	0.0222253	0.0100828	31.6902194	432.2159474	33.4469911	0.0014542	0.2847416	0.3405912
1.1629680	6.3310711	0.0551330	0.0283170	0.0018914	33.2100970	405.9589879	46.5132565	0.0018853	0.2498389	0.4475667
1.2445988	3.4648726	0.1146445	0.0101925	0.0140548	32.9042257	531.8331954	36.0363167	0.0015309	0.2177593	0.2878145
0.8645707	5.3508585	0.1117395	0.0103202	0.0043839	32.2642837	474.0182007	35.5041540	0.0026453	0.2248956	0.6556677
1.5719337	3.4662432	0.2462603	0.0165827	0.0061701	36.4829248	469.6665866	45.5674814	0.0026683	0.1163922	0.2075740
1.6011772	6.2280567	0.1943433	0.0261951	0.0079134	30.5285340	487.2813998	34.4993229	0.0019482	0.1114372	0.3024558
0.8069820	2.1357444	0.0923832	0.0118251	0.0027461	35.2520459	477.1116847	46.3510077	0.0025222	0.1281674	0.1535275
1.4577882	4.0314618	0.2497799	0.0199018	0.0114601	29.7159766	512.7333040	36.0835597	0.0014167	0.2573296	0.3488875
1.6273376	5.3789139	0.1791524	0.0284878	0.0139148	33.9476848	414.8503410	39.4476364	0.0011478	0.2069349	0.3915735
1.3107073	7.7791081	0.1393403	0.0180951	0.0029007	28.8605655	449.0163177	34.8107251	0.0027187	0.2713300	0.4953272
1.0067746	6.5891134	0.0557092	0.0280665	0.0037552	32.6672494	442.1631432	33.4888523	0.0025497	0.2394892	0.5068481
0.8658713	6.2111899	0.0693159	0.0159372	0.0067227	40.9290406	538.9961356	48.0950797	0.0011453	0.2896590	0.4546400
0.9083858	7.0280504	0.1529238	0.0189864	0.0120603	35.3746234	485.4468622	46.3695291	0.0014917	0.1070580	0.2019080
0.9051239	6.5156689	0.0705550	0.0202890	0.0043709	35.9073260	423.2694526	45.9822359	0.0023293	0.0465748	0.1377912
1.0321915	7.2209280	0.0713424	0.0156200	0.0069843	33.4013459	531.0824736	47.5527630	0.0013982	0.1992869	0.4958540
0.9393456	5.2419511	0.1698615	0.0151818	0.0043239	36.8350384	441.7470432	32.0343637	0.0015073	0.0283773	0.0329683
1.4011352	2.3687045	0.0592484	0.0296158	0.0074442	34.8524725	508.2825181	42.7173235	0.0015797	0.0913247	0.1149641
0.9573735	3.2178100	0.1702532	0.0299768	0.0117561	34.5868758	465.9856340	49.9883931	0.0022723	0.1348906	0.3606930
1.3958711	1.2570687	0.0638502	0.0161558	0.0144278	28.0308711	461.3297953	45.1046517	0.0020199	0.1603925	0.2208985
1.7540925	7.6366393	0.1960253	0.0293119	0.0024121	34.1489803	485.9271826	36.5587078	0.0025429	0.0549625	0.1126199
1.5586661	4.7386560	0.1219505	0.0211954	0.0051784	36.5185715	520.3302547	34.8080079	0.0025336	0.0000033	0.0000093
1.7498613	4.5439475	0.2057289	0.0165630	0.0089029	39.1286368	419.5963033	47.6364871	0.0028901	0.1142738	0.1729507
1.1539505	3.7062491	0.0631227	0.0181419	0.0129219	39.1199138	512.9470231	40.9608791	0.0024357	0.1403589	0.3949766
1.3110577	7.0589140	0.1909377	0.0238338	0.0131743	39.5780203	421.0280630	35.4886661	0.0020067	0.0244591	0.0388696
0.9903045	7.8295924	0.2298520	0.0253360	0.0046266	31.8610406	468.4169562	46.0971039	0.0028871	0.1612376	0.2505686
1.5771218	2.2531397	0.0505355	0.0287185	0.0122143	29.9616224	465.6550164	34.3236468	0.0014211	0.1345370	0.2629571
1.5663668	6.5480554	0.1473884	0.0201967	0.0015404	28.5432914	511.7280806	47.3804706	0.0025660	0.0832653	0.1430598
1.7133416	5.2548808	0.0793045	0.0211486	0.0119113	38.8227124	429.3669636	35.4857457	0.0013481	0.0873876	0.2189106
1.0785834	7.9017250	0.0634618	0.0275137	0.0143854	37.7090129	450.5999672	38.7256249	0.0014364	0.2229165	0.3607214
0.9655924	7.9818837	0.1769290	0.0179481	0.0121329	40.5125451	478.5695959	47.9902674	0.0014047	0.1518328	0.3640647
1.7839080	1.0680179	0.1720685	0.0216969	0.0057958	38.9782256	409.7663609	49.0700241	0.0028163	0.0032160	0.0079267
1.5842665	7.3568700	0.0822051	0.0256950	0.0113103	41.3516460	506.1909429	30.3790142	0.0028863	0.0273506	0.0565980
0.9500066	2.9559780	0.0827724	0.0101269	0.0032411	34.3869410	462.3385301	33.9055107	0.0012736	0.0472292	0.0636895
1.6430652	7.6834363	0.0847256	0.0285317	0.0031779	41.6965388	538.3911797	42.1436417	0.0010521	0.0865473	0.1346803
0.8387470	5.2033041	0.0695617	0.0152016	0.0089098	37.4291077	414.8103752	42.1724738	0.0017202	0.1745400	0.3575816
1.4038048	6.3792444	0.0931035	0.0233101	0.0021117	29.9927680	519.7714112	43.4097028	0.0019815	0.2435506	0.2712767
1.0215914	4.9717944	0.0805620	0.0152740	0.0058852	33.4760109	430.1703498	37.6392873	0.0028340	0.0507875	0.1382448
1.3573763	5.3005202	0.1702845	0.0178828	0.0133695	38.2972534	451.3955361	42.0051022	0.0023056	0.1438421	0.2698259
1.0353454	4.7183055	0.1809146	0.0244759	0.0136006	42.9675590	434.0614858	40.3775606	0.0010891	0.0846905	0.2290421
1.5389767	3.8585888	0.1228214	0.0199385	0.0107367	38.6323202	491.8780648	31.4117480	0.0016683	0.1350054	0.3994794
0.8220713	6.9521855	0.1382759	0.0230841	0.0029544	28.7987014	547.7843927	35.5151643	0.0026264	0.0316216	0.0798715
1.1180338	3.5348112	0.0807044	0.0194681	0.0069022	35.1438136	517.7750561	37.4514339	0.0015614	0.1827554	0.2530321
1.0025884	7.9708512	0.0672221	0.0130989	0.0027348	40.7933636	508.9508007	30.6347470	0.0012184	0.0652749	0.1617597
1.6961887	2.6655592	0.1630099	0.0290492	0.0128156	33.3008687	482.9106663	30.7986943	0.0026627	0.0707767	0.0750296
1.1489438	3.5379148	0.1700007	0.0234667	0.0017922	35.9428671	480.5685277	35.0018493	0.0016837	0.0524791	0.0621434
1.1513359	7.1194172	0.0953963	0.0114870	0.0075144	34.5101781	514.7881542	36.6022705	0.0015636	0.1215145	0.2411962
1.3870038	4.9755165	0.0925923	0.0229431	0.0021648	29.0168271	494.1473601	43.9703980	0.0025307	0.2189119	0.2494791
0.9252317	6.9598495	0.0636798	0.0116142	0.0106644	29.0913692	534.3370840	35.1160877	0.0029789	0.2396974	0.6981346
1.6856911	5.1899634	0.1631219	0.0204745	0.0126202	30.1902589	515.5730718	34.1825478	0.0020526	0.1993924	0.5548365
1.5557264	1.6149496	0.1656265	0.0202465	0.0056485	28.1779085	444.4975231	45.1682758	0.0025251	0.0864175	0.1432795
1.0443915	5.3710482	0.1000279	0.0144949	0.0125749	37.2425487	473.4322830	35.6170994	0.0018130	0.1559015	0.4326287
1.5643337	2.5011060	0.1051963	0.0269754	0.0055805	37.3392125	429.8485081	39.2898345	0.0021886	0.1874139	0.2187524
1.3986095	7.1207237	0.1209861	0.0236448	0.0080710	33.0212885	464.2046480	36.8594203	0.0028324	0.1458702	0.4155856
0.8939017	6.0650487	0.2237681	0.0159469	0.0117814	33.4564371	420.3202374	34.9187468	0.0010198	0.1793198	0.2859320
1.1319770	7.4805393	0.2261277	0.0169204	0.0103212	39.1183442	402.1800555	30.3270028	0.0022311	0.0964235	0.2340471
1.1549835	5.2859001	0.0690585	0.0196379	0.0107527	39.4496438	503.3412313	34.8577300	0.0026354	0.0417842	0.0878243
0.8881652	5.9043487	0.1794090	0.0263568	0.0075677	37.3005753	403.5480884	49.8793155	0.0026231	0.1681312	0.2373424
1.1508370	7.3729516	0.1516401	0.0115039	0.0134177	34.0216890	523.1968567	32.3055232	0.0026424	0.1147519	0.2873064
1.5963093	1.9678583	0.0617223	0.0215926	0.0118873	38.8727220	511.5750709	34.7703271	0.0015951	0.2135728	0.2603347
1.2026753	4.0124333	0.2163468	0.0100368	0.0149297	37.7658067	424.5239392	40.2507597	0.0027847	0.0461318	0.0515068
1.1478868	4.7042935	0.2479946	0.0135322	0.0127493	36.2202361	427.0817983	37.9679960	0.0027318	0.0185418	0.0283698
1.7125063	3.4045774	0.2145433	0.0238496	0.0129804	32.0171230	530.8540658	30.0409410	0.0016602	0.1564984	0.2638315
1.4602844	4.5138459	0.1302062	0.0152230	0.0027375	37.0799783	420.2645333	34.2571103	0.0028982	0.2501718	0.4869133
1.5804218	3.2966723	0.0589499	0.0285171	0.0103919	33.9619803	450.6704428	43.8910129	0.0019987	0.0478008	0.1124065
1.7875542	6.3142608	0.2069004	0.0113990	0.0046223	39.3755866	525.7669767	36.9017613	0.0017135	0.1084508	0.1613195
1.0125259	6.8825727	0.1151694	0.0272986	0.0067422	39.7997987	527.8815293	32.5977379	0.0029892	0.2532686	0.4930213
1.2567604	7.8220180	0.1162440	0.0205356	0.0095177	33.9141307	433.4080632	34.4393458	0.0012729	0.2014982	0.4013506
1.6360962	2.3143499	0.0651143	0.0267405	0.0102194	31.9096206	454.5091616	47.2076490	0.0019864	0.2108100	0.2221263
0.8374944	1.0395089	0.1514337	0.0142385	0.0130871	33.0275381	471.5549584	33.6531569	0.0016840	0.1480143	0.2235018
0.8611408	7.8203644	0.1037001	0.0180759	0.0086989	28.7809595	528.2531749	38.4816501	0.0013253	0.0120160	0.0333574
1.7007896	6.2044610	0.0631613	0.0194297	0.0144401	35.2042602	544.8957473	48.2469146	0.0022358	0.1470585	0.4230194
1.6824795	5.4508892	0.1642272	0.0200712	0.0132016	29.9601416	412.3035494	42.8708469	0.0023988	0.1431011	0.2360601
1.0448363	6.0196104	0.1798266	0.0165807	0.0131606	39.8695665	513.2279357	35.5415578	0.0019293	0.1222182	0.1241886
1.7331139	7.0882487	0.1792507	0.0152071	0.0095828	34.2624695	536.3198739	30.2101059	0.0024375	0.0694359	0.0967285
1.4648839	2.1725603	0.1189803	0.0293520	0.0120435	39.7439684	476.6969760	34.0773427	0.0014735	0.0028011	0.0040677
1.7011512	3.6154990	0.1392246	0.0217433	0.0023648	35.4922631	464.9330058	49.9343476	0.0018914	0.1483041	0.2962413
1.2879857	7.1276153	0.0941755	0.0219838	0.0075332	33.0177774	536.4723048	48.5876477	0.0017280	0.2604872	0.4556011
1.6962322	5.7475082	0.2248092	0.0223831	0.0082621	39.1750002	510.2046903	42.5030892	0.0013856	0.1074835	0.2217041
1.1538046	6.1010106	0.1282987	0.0248505	0.0090643	31.6890458	452.1579975	38.9325118	0.0014507	0.2464927	0.6181311
1.6645853	6.7687291	0.2206896	0.0275308	0.0092385	38.6984941	507.2991615	42.9124404	0.0027543	0.2684661	0.4062750
1.2076890	7.2112788	0.0888650	0.0187828	0.0058326	41.5563680	474.7961026	30.2382863	0.0029493	0.2094441	0.4011866
1.4526877	3.5424508	0.2331375	0.0105417	0.0083459	28.3536990	436.3320826	35.7231597	0.0024082	0.0549557	0.1088287
1.6480892	2.9364484	0.0642953	0.0232412	0.0143125	38.3529792	405.3541956	45.3980054	0.0023522	0.0651318	0.1417995
1.5234299	4.8636129	0.1136857	0.0121476	0.0127008	36.6565772	503.7648456	31.0926404	0.0016235	0.2101133	0.6018294
1.1796310	2.8514095	0.0774147	0.0124794	0.0062796	38.6305527	546.4476597	48.5499040	0.0013806	0.1078673	0.1555748
0.8735911	6.5302344	0.2418292	0.0182017	0.0112594	40.5153956	456.6279309	43.2559605	0.0015703	0.2551625	0.2789385
1.0856895	4.8890582	0.1809663	0.0266669	0.0053809	39.7210919	451.8508604	45.9312389	0.0016375	0.1767278	0.3589402
1.6676176	1.1357038	0.1623188	0.0261679	0.0110240	31.1200120	479.0646330	31.5746026	0.0016399	0.1226573	0.1284962
